#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
TGFA	PDGFRA	9606.ENSP00000404131	9606.ENSP00000257290	0	0	0	0	0	0	0.650	0.354	0.764
TGFA	FLT4	9606.ENSP00000404131	9606.ENSP00000261937	0	0	0	0	0	0	0.650	0.388	0.776
TGFA	EGFR	9606.ENSP00000404131	9606.ENSP00000275493	0	0	0	0	0.062	0.983	0.900	0.998	0.999
TGFA	GRB2	9606.ENSP00000404131	9606.ENSP00000376345	0	0	0	0	0	0	0.400	0.630	0.768
TGFA	IGF1R	9606.ENSP00000404131	9606.ENSP00000497069	0	0	0	0	0.049	0	0.650	0.688	0.887
TGFBI	COL1A1	9606.ENSP00000416330	9606.ENSP00000225964	0	0	0	0	0.212	0.068	0	0.644	0.716
TGFBI	NDUFS2	9606.ENSP00000416330	9606.ENSP00000356972	0	0	0	0	0	0.843	0	0.243	0.876
THOC5	NIPSNAP1	9606.ENSP00000420306	9606.ENSP00000216121	0	0.280	0	0	0.059	0	0	0.781	0.838
THOC5	THOC6	9606.ENSP00000420306	9606.ENSP00000326531	0	0	0	0	0.160	0.988	0.900	0.997	0.999
THOC5	NCBP2	9606.ENSP00000420306	9606.ENSP00000326806	0	0	0	0	0.085	0.292	0.500	0.461	0.802
THOC5	PLCG2	9606.ENSP00000420306	9606.ENSP00000482457	0	0	0	0	0.042	0	0.800	0.071	0.806
THOC6	THOC5	9606.ENSP00000326531	9606.ENSP00000420306	0	0	0	0	0.160	0.988	0.900	0.997	0.999
THUMPD1	NAT10	9606.ENSP00000379392	9606.ENSP00000257829	0	0	0	0	0.135	0.613	0.900	0.709	0.989
TIMM44	ACO2	9606.ENSP00000270538	9606.ENSP00000216254	0	0	0	0	0.163	0	0.500	0.364	0.711
TIMM44	DNAJC15	9606.ENSP00000270538	9606.ENSP00000368523	0	0	0	0	0	0.409	0.540	0.816	0.945
TIMP3	MMP15	9606.ENSP00000266085	9606.ENSP00000219271	0	0	0	0	0.080	0.307	0	0.684	0.781
TKT	XYLB	9606.ENSP00000391481	9606.ENSP00000207870	0.115	0	0	0	0.106	0	0.673	0.702	0.912
TKT	GCK	9606.ENSP00000391481	9606.ENSP00000223366	0	0.029	0	0	0.102	0	0.800	0.394	0.881
TKT	PGLS	9606.ENSP00000391481	9606.ENSP00000252603	0.079	0	0	0	0.188	0.078	0	0.700	0.766
TKT	LDHAL6B	9606.ENSP00000391481	9606.ENSP00000302393	0.042	0	0	0	0.111	0.185	0.800	0.485	0.915
TKT	PGK2	9606.ENSP00000391481	9606.ENSP00000305995	0.091	0	0	0	0.348	0	0	0.651	0.775
TKT	ADPGK	9606.ENSP00000391481	9606.ENSP00000312250	0	0	0	0	0.055	0	0.800	0.161	0.827
TKT	SHMT2	9606.ENSP00000391481	9606.ENSP00000333667	0	0	0	0	0.247	0	0.329	0.584	0.772
TKT	FH	9606.ENSP00000391481	9606.ENSP00000355518	0	0	0	0	0.148	0.179	0	0.647	0.731
TKT	FBP2	9606.ENSP00000391481	9606.ENSP00000364486	0.102	0	0	0	0.296	0	0.942	0.411	0.975
TKT	HK1	9606.ENSP00000391481	9606.ENSP00000494664	0	0.001	0	0	0.109	0	0.800	0.390	0.881
TKT	H6PD	9606.ENSP00000391481	9606.ENSP00000473348	0.266	0	0	0	0.337	0.294	0	0.846	0.940
TKT	ENO1	9606.ENSP00000391481	9606.ENSP00000495530	0	0	0	0	0.442	0.232	0.800	0.660	0.967
TKT	PFKM	9606.ENSP00000391481	9606.ENSP00000496597	0.086	0	0	0	0.074	0	0.937	0.564	0.973
TKT	ALDOA	9606.ENSP00000391481	9606.ENSP00000496166	0.079	0	0	0	0.109	0.174	0.932	0.506	0.973
TLR1	NOD2	9606.ENSP00000354932	9606.ENSP00000300589	0	0	0	0	0.276	0	0	0.789	0.841
TLR1	HMGB1	9606.ENSP00000354932	9606.ENSP00000345347	0	0	0	0	0.065	0.049	0.500	0.486	0.741
TLR1	CD8A	9606.ENSP00000354932	9606.ENSP00000386559	0	0	0	0	0.136	0	0	0.722	0.749
TLR1	IL1R1	9606.ENSP00000354932	9606.ENSP00000386380	0	0	0	0	0.157	0	0	0.731	0.763
TLR1	TLR7	9606.ENSP00000354932	9606.ENSP00000370034	0	0	0	0.576	0.244	0.058	0	0.716	0.780
TLR1	TLR5	9606.ENSP00000354932	9606.ENSP00000496355	0	0	0	0.578	0.195	0.071	0	0.828	0.860
TLR1	TLR6	9606.ENSP00000354932	9606.ENSP00000389600	0	0	0.054	0.972	0.306	0.586	0.900	0.982	0.999
TLR5	NOD2	9606.ENSP00000496355	9606.ENSP00000300589	0	0	0	0	0.203	0	0	0.841	0.867
TLR5	HMGB1	9606.ENSP00000496355	9606.ENSP00000345347	0	0	0	0	0	0	0	0.896	0.896
TLR5	TLR1	9606.ENSP00000496355	9606.ENSP00000354932	0	0	0	0.578	0.195	0.071	0	0.828	0.860
TLR5	TLR7	9606.ENSP00000496355	9606.ENSP00000370034	0	0	0	0.606	0.098	0.104	0	0.747	0.778
TLR5	IL1R1	9606.ENSP00000496355	9606.ENSP00000386380	0	0	0	0	0.119	0	0	0.824	0.838
TLR5	TLR6	9606.ENSP00000496355	9606.ENSP00000389600	0	0	0	0.574	0.131	0.071	0	0.832	0.852
TLR6	HMGB1	9606.ENSP00000389600	9606.ENSP00000345347	0	0	0	0	0.051	0.049	0.500	0.432	0.709
TLR6	TLR1	9606.ENSP00000389600	9606.ENSP00000354932	0	0	0.054	0.972	0.306	0.586	0.900	0.982	0.999
TLR6	TLR5	9606.ENSP00000389600	9606.ENSP00000496355	0	0	0	0.574	0.131	0.071	0	0.832	0.852
TLR7	NOD2	9606.ENSP00000370034	9606.ENSP00000300589	0	0	0	0	0.169	0	0	0.669	0.714
TLR7	HMGB1	9606.ENSP00000370034	9606.ENSP00000345347	0	0	0	0	0.087	0	0	0.892	0.897
TLR7	TLR1	9606.ENSP00000370034	9606.ENSP00000354932	0	0	0	0.576	0.244	0.058	0	0.716	0.780
TLR7	IL1R1	9606.ENSP00000370034	9606.ENSP00000386380	0	0	0	0	0.057	0	0	0.758	0.762
TLR7	TLR5	9606.ENSP00000370034	9606.ENSP00000496355	0	0	0	0.606	0.098	0.104	0	0.747	0.778
TLR7	CD8A	9606.ENSP00000370034	9606.ENSP00000386559	0	0	0	0	0.097	0	0	0.769	0.782
TLR7	PTPRC	9606.ENSP00000370034	9606.ENSP00000411355	0	0	0	0	0.317	0.113	0	0.729	0.821
TLX3	LMO1	9606.ENSP00000296921	9606.ENSP00000338207	0	0	0	0	0.067	0.104	0	0.807	0.824
TMBIM4	TMEM97	9606.ENSP00000286424	9606.ENSP00000226230	0	0	0	0	0	0.045	0	0.830	0.830
TMED7	SEC13	9606.ENSP00000405926	9606.ENSP00000373312	0	0	0	0	0.080	0.070	0.900	0.262	0.928
TMED7	SEC31A	9606.ENSP00000405926	9606.ENSP00000378721	0	0	0	0	0.086	0	0.900	0	0.904
TMEM38B	CRTAP	9606.ENSP00000363824	9606.ENSP00000323696	0	0	0	0	0.042	0	0	0.833	0.833
TMEM97	TMBIM4	9606.ENSP00000226230	9606.ENSP00000286424	0	0	0	0	0	0.045	0	0.830	0.830
TNFRSF10C	TNFSF10	9606.ENSP00000349324	9606.ENSP00000241261	0	0	0	0	0.056	0.600	0.900	0.956	0.998
TNFRSF1A	CD27	9606.ENSP00000162749	9606.ENSP00000266557	0	0	0	0	0.058	0	0	0.710	0.715
TNFRSF1A	TNFRSF25	9606.ENSP00000162749	9606.ENSP00000367013	0	0	0	0.667	0.044	0	0	0.728	0.728
TNFRSF1A	UBC	9606.ENSP00000162749	9606.ENSP00000441543	0	0	0	0	0	0.427	0.500	0.149	0.734
TNFRSF1A	CD8A	9606.ENSP00000162749	9606.ENSP00000386559	0	0	0	0	0.044	0	0	0.766	0.766
TNFRSF1A	BID	9606.ENSP00000162749	9606.ENSP00000318822	0	0	0	0	0.125	0.448	0	0.620	0.800
TNFRSF1A	LTB	9606.ENSP00000162749	9606.ENSP00000410481	0	0	0	0	0.081	0.292	0	0.722	0.803
TNFRSF1A	TNFSF13	9606.ENSP00000162749	9606.ENSP00000343505	0	0	0	0	0.067	0.292	0	0.759	0.827
TNFRSF1A	GRB2	9606.ENSP00000162749	9606.ENSP00000376345	0	0	0	0	0.067	0.510	0	0.710	0.855
TNFRSF1A	EGFR	9606.ENSP00000162749	9606.ENSP00000275493	0	0	0	0	0.042	0.621	0	0.658	0.864
TNFRSF1A	IL1R1	9606.ENSP00000162749	9606.ENSP00000386380	0	0	0	0	0.097	0	0	0.917	0.921
TNFRSF1A	TNFSF10	9606.ENSP00000162749	9606.ENSP00000241261	0	0	0	0	0.083	0	0	0.993	0.993
TNFRSF1A	TNIP1	9606.ENSP00000162749	9606.ENSP00000317891	0	0	0	0	0.065	0.994	0	0.307	0.995
TNFRSF1A	SPATA2	9606.ENSP00000162749	9606.ENSP00000416799	0	0	0	0	0	0.994	0.500	0.359	0.997
TNFRSF1A	SHARPIN	9606.ENSP00000162749	9606.ENSP00000381698	0	0	0	0	0.049	0.994	0.500	0.545	0.998
TNFRSF1A	TRAF5	9606.ENSP00000162749	9606.ENSP00000261464	0	0	0	0	0	0.067	0.900	0.991	0.999
TNFRSF1A	CYLD	9606.ENSP00000162749	9606.ENSP00000392025	0	0	0	0	0	0.994	0.500	0.906	0.999
TNFRSF1A	IKBKB	9606.ENSP00000162749	9606.ENSP00000430684	0	0	0	0	0.110	0.994	0.900	0.848	0.999
TNFRSF1A	FAS	9606.ENSP00000162749	9606.ENSP00000498466	0	0	0	0	0.056	0.448	0.900	0.994	0.999
TNFRSF25	TNFRSF1A	9606.ENSP00000367013	9606.ENSP00000162749	0	0	0	0.667	0.044	0	0	0.728	0.728
TNFRSF25	TNFSF10	9606.ENSP00000367013	9606.ENSP00000241261	0	0	0	0	0.058	0	0	0.960	0.960
TNFSF10	TNFRSF1A	9606.ENSP00000241261	9606.ENSP00000162749	0	0	0	0	0.083	0	0	0.993	0.993
TNFSF10	TNFRSF25	9606.ENSP00000241261	9606.ENSP00000367013	0	0	0	0	0.058	0	0	0.960	0.960
TNFSF10	FAS	9606.ENSP00000241261	9606.ENSP00000498466	0	0	0	0	0.107	0	0.500	0.993	0.996
TNFSF10	TNFRSF10C	9606.ENSP00000241261	9606.ENSP00000349324	0	0	0	0	0.056	0.600	0.900	0.956	0.998
TNFSF13	TNFRSF1A	9606.ENSP00000343505	9606.ENSP00000162749	0	0	0	0	0.067	0.292	0	0.759	0.827
TNFSF13	SET	9606.ENSP00000343505	9606.ENSP00000361777	0	0	0	0	0	0	0.800	0	0.800
TNFSF14	CD27	9606.ENSP00000469049	9606.ENSP00000266557	0	0	0.206	0	0.085	0	0	0.621	0.700
TNFSF14	LTB	9606.ENSP00000469049	9606.ENSP00000410481	0	0	0	0.622	0.133	0.322	0.400	0.375	0.750
TNIP1	TNFRSF1A	9606.ENSP00000317891	9606.ENSP00000162749	0	0	0	0	0.065	0.994	0	0.307	0.995
TNIP1	SPATA2	9606.ENSP00000317891	9606.ENSP00000416799	0	0	0	0	0.049	0.629	0	0.323	0.740
TNIP1	UBC	9606.ENSP00000317891	9606.ENSP00000441543	0	0	0	0	0.044	0.982	0	0	0.982
TNN	SDC1	9606.ENSP00000239462	9606.ENSP00000370542	0	0	0	0	0	0	0.900	0.062	0.902
TNPO3	IPO9	9606.ENSP00000265388	9606.ENSP00000354742	0	0	0	0	0.179	0.161	0	0.629	0.722
TOM1L1	GRB2	9606.ENSP00000460823	9606.ENSP00000376345	0	0	0	0	0	0.510	0	0.495	0.742
TOM1L1	CLTC	9606.ENSP00000460823	9606.ENSP00000479606	0	0	0	0	0.063	0.710	0	0.730	0.920
TOMM34	HSP90AA1	9606.ENSP00000361900	9606.ENSP00000335153	0	0	0	0	0.100	0.459	0	0.705	0.844
TOMM34	DNAJC7	9606.ENSP00000361900	9606.ENSP00000406463	0	0	0	0.599	0.078	0.845	0	0.147	0.867
TOP1	NONO	9606.ENSP00000354522	9606.ENSP00000276079	0	0	0	0	0.107	0.616	0	0.275	0.729
TOP1	XRCC6	9606.ENSP00000354522	9606.ENSP00000352257	0	0	0	0	0.061	0.447	0	0.723	0.843
TOP1	HNRNPU	9606.ENSP00000354522	9606.ENSP00000491215	0	0	0	0	0.206	0.415	0	0.490	0.743
TOP1	CHEK1	9606.ENSP00000354522	9606.ENSP00000391090	0	0	0	0	0.064	0.194	0	0.687	0.743
TOP1	LIG3	9606.ENSP00000354522	9606.ENSP00000367787	0.098	0	0	0	0.080	0.185	0	0.754	0.811
TOP1	XRCC5	9606.ENSP00000354522	9606.ENSP00000375978	0	0	0	0	0.066	0.617	0	0.710	0.887
TPH1	SPR	9606.ENSP00000250018	9606.ENSP00000234454	0	0	0	0	0.058	0	0.913	0.413	0.948
TPH1	HTR2C	9606.ENSP00000250018	9606.ENSP00000276198	0	0	0	0	0	0	0	0.844	0.844
TPH1	YWHAZ	9606.ENSP00000250018	9606.ENSP00000379287	0	0	0	0	0	0.294	0	0.816	0.864
TRAF3IP3	CCT5	9606.ENSP00000355991	9606.ENSP00000280326	0	0	0	0	0	0.994	0	0.054	0.994
TRAF5	TNFRSF1A	9606.ENSP00000261464	9606.ENSP00000162749	0	0	0	0	0	0.067	0.900	0.991	0.999
TRAF5	CD27	9606.ENSP00000261464	9606.ENSP00000266557	0	0	0	0	0.121	0.311	0	0.583	0.726
TRAF5	MAP3K5	9606.ENSP00000261464	9606.ENSP00000351908	0	0	0	0	0.061	0.626	0	0.544	0.826
TRAF5	SHARPIN	9606.ENSP00000261464	9606.ENSP00000381698	0	0	0	0	0.059	0.053	0.900	0.325	0.931
TRAF5	IKBKB	9606.ENSP00000261464	9606.ENSP00000430684	0	0	0	0	0.115	0.090	0.900	0.557	0.959
TRIM11	AIM2	9606.ENSP00000284551	9606.ENSP00000357112	0	0	0	0	0	0.294	0	0.844	0.885
TRIM33	H3-3B	9606.ENSP00000351250	9606.ENSP00000254810	0	0	0	0	0.054	0.907	0	0.720	0.973
TRIM33	SMAD2	9606.ENSP00000351250	9606.ENSP00000262160	0	0	0	0	0.059	0.825	0.700	0.993	0.999
TRIM33	RET	9606.ENSP00000351250	9606.ENSP00000347942	0	0	0	0	0	0.063	0	0.819	0.823
TRIM33	LDB1	9606.ENSP00000351250	9606.ENSP00000501277	0	0	0	0	0.055	0.510	0	0.465	0.730
TRIP10	ITSN1	9606.ENSP00000320117	9606.ENSP00000370719	0	0	0	0	0.074	0.096	0	0.728	0.752
TRIP10	SRGAP3	9606.ENSP00000320117	9606.ENSP00000373347	0	0	0	0	0	0	0	0.785	0.785
TRIP10	ITSN2	9606.ENSP00000320117	9606.ENSP00000347244	0	0	0	0	0.074	0.096	0	0.846	0.860
TRIP10	AMPH	9606.ENSP00000320117	9606.ENSP00000348602	0	0	0	0	0.051	0.090	0	0.863	0.871
TRMT1	RTF2	9606.ENSP00000466967	9606.ENSP00000023939	0	0	0	0	0.049	0.835	0	0	0.836
TRPV1	ANK1	9606.ENSP00000459962	9606.ENSP00000265709	0	0	0	0	0	0	0	0.902	0.902
TTC1	DNAJC7	9606.ENSP00000231238	9606.ENSP00000406463	0	0	0	0.625	0.063	0.171	0	0.683	0.732
TTC1	VAPA	9606.ENSP00000231238	9606.ENSP00000345656	0	0	0	0	0.042	0.698	0	0.425	0.819
TTC1	HSP90AA1	9606.ENSP00000231238	9606.ENSP00000335153	0	0	0	0	0.127	0.208	0	0.809	0.856
TTC1	HSPA8	9606.ENSP00000231238	9606.ENSP00000437125	0	0	0	0	0.163	0.388	0	0.777	0.875
TTR	APOC3	9606.ENSP00000237014	9606.ENSP00000227667	0	0	0	0	0.488	0	0	0.571	0.771
TTR	F2	9606.ENSP00000237014	9606.ENSP00000308541	0	0	0	0	0.321	0	0	0.610	0.724
TTR	C3	9606.ENSP00000237014	9606.ENSP00000245907	0	0	0	0	0.090	0	0	0.771	0.782
TTR	FOXA2	9606.ENSP00000237014	9606.ENSP00000400341	0	0	0	0	0.081	0	0	0.855	0.861
TTR	A2M	9606.ENSP00000237014	9606.ENSP00000323929	0	0	0	0	0.133	0.069	0	0.892	0.905
TTR	APCS	9606.ENSP00000237014	9606.ENSP00000255040	0	0	0	0	0.180	0	0.500	0.887	0.949
TTR	RBP4	9606.ENSP00000237014	9606.ENSP00000360522	0	0	0	0	0.254	0.980	0.700	0.997	0.999
TUBA1A	TUBA4A	9606.ENSP00000439020	9606.ENSP00000248437	0	0	0.047	0.986	0.065	0.738	0.800	0.048	0.947
TUBA1A	TUBB2B	9606.ENSP00000439020	9606.ENSP00000259818	0	0	0.068	0.915	0.352	0.935	0.650	0.829	0.997
TUBA1A	EGFR	9606.ENSP00000439020	9606.ENSP00000275493	0	0	0	0	0.042	0.785	0	0.186	0.817
TUBA1A	CCT5	9606.ENSP00000439020	9606.ENSP00000280326	0	0	0	0	0.122	0.328	0.500	0.195	0.731
TUBA1A	HSPA5	9606.ENSP00000439020	9606.ENSP00000324173	0	0	0	0	0.370	0.129	0	0.525	0.717
TUBA1A	HSP90AA1	9606.ENSP00000439020	9606.ENSP00000335153	0	0	0	0	0.095	0.464	0	0.514	0.744
TUBA1A	TUBA1B	9606.ENSP00000439020	9606.ENSP00000336799	0	0	0.047	0.987	0.327	0.922	0.400	0.050	0.966
TUBA1A	NME7	9606.ENSP00000439020	9606.ENSP00000356785	0	0	0	0	0.123	0.819	0	0.044	0.835
TUBA1A	TUBB2A	9606.ENSP00000439020	9606.ENSP00000369703	0	0	0.068	0.915	0.374	0.971	0.650	0.886	0.999
TUBA1A	YWHAZ	9606.ENSP00000439020	9606.ENSP00000379287	0	0	0	0	0.139	0.246	0	0.611	0.726
TUBA1A	HSPA8	9606.ENSP00000439020	9606.ENSP00000437125	0	0	0	0	0.144	0.743	0	0.581	0.900
TUBA1A	ENO1	9606.ENSP00000439020	9606.ENSP00000495530	0	0	0	0	0.141	0.400	0	0.587	0.769
TUBA1B	TUBB2B	9606.ENSP00000336799	9606.ENSP00000259818	0	0	0.068	0.916	0.322	0.959	0.650	0.855	0.998
TUBA1B	CCT5	9606.ENSP00000336799	9606.ENSP00000280326	0	0	0	0	0.199	0.403	0.500	0.262	0.800
TUBA1B	HSPA8	9606.ENSP00000336799	9606.ENSP00000437125	0	0	0	0	0.276	0.604	0	0.363	0.801
TUBA1B	TUBA1A	9606.ENSP00000336799	9606.ENSP00000439020	0	0	0.047	0.987	0.327	0.922	0.400	0.050	0.966
TUBA1B	TUBA1C	9606.ENSP00000336799	9606.ENSP00000443475	0	0	0.047	0.987	0.770	0.785	0.400	0.545	0.984
TUBA1B	TUBB2A	9606.ENSP00000336799	9606.ENSP00000369703	0	0	0.068	0.917	0.348	0.971	0.650	0.939	0.999
TUBA1C	TUBA4A	9606.ENSP00000443475	9606.ENSP00000248437	0	0	0.047	0.986	0.082	0.624	0.400	0.046	0.778
TUBA1C	TUBB2B	9606.ENSP00000443475	9606.ENSP00000259818	0	0	0.069	0.915	0.320	0.430	0.650	0.808	0.971
TUBA1C	TUBA1B	9606.ENSP00000443475	9606.ENSP00000336799	0	0	0.047	0.987	0.770	0.785	0.400	0.545	0.984
TUBA1C	TUBB2A	9606.ENSP00000443475	9606.ENSP00000369703	0	0	0.069	0.915	0.362	0.399	0.650	0.932	0.990
TUBA1C	HTATIP2	9606.ENSP00000443475	9606.ENSP00000392985	0	0	0	0	0.044	0.073	0	0.761	0.769
TUBA4A	ENO1	9606.ENSP00000248437	9606.ENSP00000495530	0	0	0	0	0.054	0.320	0	0.573	0.702
TUBA4A	TUBA1C	9606.ENSP00000248437	9606.ENSP00000443475	0	0	0.047	0.986	0.082	0.624	0.400	0.046	0.778
TUBA4A	TUBA1A	9606.ENSP00000248437	9606.ENSP00000439020	0	0	0.047	0.986	0.065	0.738	0.800	0.048	0.947
TUBA4A	TUBB2B	9606.ENSP00000248437	9606.ENSP00000259818	0	0	0.070	0.914	0.304	0.404	0.650	0.805	0.968
TUBA4A	TUBB2A	9606.ENSP00000248437	9606.ENSP00000369703	0	0	0.070	0.914	0.313	0.772	0.650	0.930	0.995
TUBA4B	TUBB2B	9606.ENSP00000487719	9606.ENSP00000259818	0	0	0.082	0.870	0.304	0.287	0.400	0.115	0.714
TUBA4B	TUBB2A	9606.ENSP00000487719	9606.ENSP00000369703	0	0	0.082	0.870	0.304	0.287	0.400	0.129	0.718
TUBB2A	ARL2	9606.ENSP00000369703	9606.ENSP00000246747	0	0	0	0	0.057	0.645	0.400	0.135	0.803
TUBB2A	TUBA4A	9606.ENSP00000369703	9606.ENSP00000248437	0	0	0.070	0.914	0.313	0.772	0.650	0.930	0.995
TUBB2A	TUBB2B	9606.ENSP00000369703	9606.ENSP00000259818	0	0	0.047	0.987	0.256	0.859	0.400	0.052	0.933
TUBB2A	CCT5	9606.ENSP00000369703	9606.ENSP00000280326	0	0	0	0	0.113	0.811	0.500	0.263	0.930
TUBB2A	TUBA1B	9606.ENSP00000369703	9606.ENSP00000336799	0	0	0.068	0.917	0.348	0.971	0.650	0.939	0.999
TUBB2A	TUBA4B	9606.ENSP00000369703	9606.ENSP00000487719	0	0	0.082	0.870	0.304	0.287	0.400	0.129	0.718
TUBB2A	HSPA8	9606.ENSP00000369703	9606.ENSP00000437125	0	0	0	0	0.131	0.642	0	0.629	0.875
TUBB2A	TUBA1C	9606.ENSP00000369703	9606.ENSP00000443475	0	0	0.069	0.915	0.362	0.399	0.650	0.932	0.990
TUBB2A	TUBA1A	9606.ENSP00000369703	9606.ENSP00000439020	0	0	0.068	0.915	0.374	0.971	0.650	0.886	0.999
TUBB2B	ARL2	9606.ENSP00000259818	9606.ENSP00000246747	0	0	0	0	0.047	0.472	0.400	0.135	0.704
TUBB2B	TUBA4A	9606.ENSP00000259818	9606.ENSP00000248437	0	0	0.070	0.914	0.304	0.404	0.650	0.805	0.968
TUBB2B	TUBA4B	9606.ENSP00000259818	9606.ENSP00000487719	0	0	0.082	0.870	0.304	0.287	0.400	0.115	0.714
TUBB2B	TUBB2A	9606.ENSP00000259818	9606.ENSP00000369703	0	0	0.047	0.987	0.256	0.859	0.400	0.052	0.933
TUBB2B	TUBA1C	9606.ENSP00000259818	9606.ENSP00000443475	0	0	0.069	0.915	0.320	0.430	0.650	0.808	0.971
TUBB2B	TUBA1A	9606.ENSP00000259818	9606.ENSP00000439020	0	0	0.068	0.915	0.352	0.935	0.650	0.829	0.997
TUBB2B	TUBA1B	9606.ENSP00000259818	9606.ENSP00000336799	0	0	0.068	0.916	0.322	0.959	0.650	0.855	0.998
TULP1	CEP290	9606.ENSP00000229771	9606.ENSP00000448012	0	0	0	0	0	0	0	0.711	0.711
TULP1	FSCN2	9606.ENSP00000229771	9606.ENSP00000334665	0	0	0	0	0.068	0	0	0.745	0.752
TULP1	PDE6B	9606.ENSP00000229771	9606.ENSP00000420295	0	0	0	0	0.062	0	0	0.761	0.766
TULP1	NR2E3	9606.ENSP00000229771	9606.ENSP00000482504	0	0	0	0	0.124	0	0	0.745	0.767
TULP1	ABCA4	9606.ENSP00000229771	9606.ENSP00000359245	0	0	0	0	0.071	0	0	0.806	0.812
TULP1	GUCY2D	9606.ENSP00000229771	9606.ENSP00000254854	0	0	0	0	0.100	0	0	0.861	0.869
TULP1	RPGRIP1	9606.ENSP00000229771	9606.ENSP00000382895	0	0	0	0	0.059	0	0	0.867	0.870
U2AF1	RBM22	9606.ENSP00000291552	9606.ENSP00000199814	0	0	0	0	0.063	0	0.500	0.475	0.732
U2AF1	HNRNPL	9606.ENSP00000291552	9606.ENSP00000221419	0	0	0	0	0.667	0	0	0.434	0.804
U2AF1	SNRPB2	9606.ENSP00000291552	9606.ENSP00000246071	0	0	0	0	0.258	0	0	0.670	0.744
U2AF1	KHSRP	9606.ENSP00000291552	9606.ENSP00000381216	0	0	0	0	0.643	0	0	0.220	0.709
U2AF1	PUF60	9606.ENSP00000291552	9606.ENSP00000434359	0	0	0	0	0.344	0.104	0	0.638	0.768
U2AF1	HNRNPU	9606.ENSP00000291552	9606.ENSP00000491215	0	0	0	0	0.661	0.205	0	0.323	0.801
U2AF1	SNW1	9606.ENSP00000291552	9606.ENSP00000451129	0	0	0	0	0.133	0.393	0.500	0.345	0.804
U2AF1	SNRPD2	9606.ENSP00000291552	9606.ENSP00000342374	0	0	0	0	0.667	0.275	0	0.274	0.810
U2AF1	RBM10	9606.ENSP00000291552	9606.ENSP00000328848	0	0	0	0	0.258	0.488	0	0.580	0.827
U2AF1	NCBP2	9606.ENSP00000291552	9606.ENSP00000326806	0	0	0	0	0.075	0.591	0.500	0.253	0.839
U2AF1	HNRNPA2B1	9606.ENSP00000291552	9606.ENSP00000346694	0	0	0	0	0.698	0.093	0	0.491	0.848
U2AF1	SF3B2	9606.ENSP00000291552	9606.ENSP00000318861	0	0	0	0	0.163	0.712	0	0.538	0.879
U2AF1	HNRNPA1	9606.ENSP00000291552	9606.ENSP00000341826	0	0	0	0	0.742	0.093	0	0.726	0.930
UBA1	CUL3	9606.ENSP00000338413	9606.ENSP00000264414	0	0	0	0	0.082	0.101	0	0.667	0.702
UBA1	RPS27A	9606.ENSP00000338413	9606.ENSP00000272317	0	0	0	0	0.122	0.989	0.900	0.450	0.999
UBA1	UBE2O	9606.ENSP00000338413	9606.ENSP00000323687	0.043	0	0	0	0.094	0.196	0.500	0.493	0.791
UBA1	CUL1	9606.ENSP00000338413	9606.ENSP00000326804	0	0	0	0	0.102	0.334	0	0.629	0.759
UBA1	UBA7	9606.ENSP00000338413	9606.ENSP00000333266	0	0	0.076	0.926	0.044	0	0.900	0.096	0.909
UBA1	UBE2G2	9606.ENSP00000338413	9606.ENSP00000338348	0	0	0	0	0.067	0.850	0.500	0.501	0.960
UBA1	MOCS2	9606.ENSP00000338413	9606.ENSP00000380157	0.086	0	0	0	0.412	0.099	0.385	0.194	0.716
UBA1	KDM5C	9606.ENSP00000338413	9606.ENSP00000364550	0	0	0	0	0.246	0	0	0.742	0.797
UBA1	UBE2J1	9606.ENSP00000338413	9606.ENSP00000451261	0.043	0	0	0	0	0.648	0.500	0.425	0.890
UBA1	UBE2D2	9606.ENSP00000338413	9606.ENSP00000381717	0.043	0	0	0	0.049	0.932	0.500	0.987	0.999
UBA1	UBC	9606.ENSP00000338413	9606.ENSP00000441543	0	0	0	0	0.120	0.992	0.900	0.699	0.999
UBA7	RPS27A	9606.ENSP00000333266	9606.ENSP00000272317	0	0	0	0	0.058	0.776	0.900	0.257	0.982
UBA7	UBE2O	9606.ENSP00000333266	9606.ENSP00000323687	0.043	0	0	0	0.087	0.196	0.500	0.300	0.709
UBA7	MOCS2	9606.ENSP00000333266	9606.ENSP00000380157	0.086	0	0	0	0.412	0.099	0.385	0.194	0.716
UBA7	UBE2J1	9606.ENSP00000333266	9606.ENSP00000451261	0.043	0	0	0	0.049	0.196	0.500	0.372	0.728
UBA7	UBE2G2	9606.ENSP00000333266	9606.ENSP00000338348	0	0	0	0	0.044	0.332	0.500	0.368	0.771
UBA7	UBE2D2	9606.ENSP00000333266	9606.ENSP00000381717	0.043	0	0	0	0	0.417	0.500	0.476	0.834
UBA7	UBA1	9606.ENSP00000333266	9606.ENSP00000338413	0	0	0.076	0.926	0.044	0	0.900	0.096	0.909
UBA7	UBC	9606.ENSP00000333266	9606.ENSP00000441543	0	0	0	0	0.068	0.574	0.900	0.337	0.970
UBAP2L	PCGF1	9606.ENSP00000389445	9606.ENSP00000233630	0	0	0	0	0.072	0	0.900	0	0.903
UBAP2L	CBX6	9606.ENSP00000389445	9606.ENSP00000384490	0	0	0	0	0.049	0	0.900	0	0.900
